system:index,aClass,dClass,eClass,finalCla_1,finalClass,include,lat,lon,pointID,random,sysID,v1_2_Class,.geo
00000000000000000502,0,2,2,2,2,1,-4.723610776,131.7603019,,0.22622838,2_78864,0,"{""type"":""Point"",""coordinates"":[131.76030040627617,-4.723610468835235]}"
000000000000000000f2,2,2,0,0,1,1,19.36257452,93.94863081,,0.528562498,1_1_388,0,"{""type"":""Point"",""coordinates"":[93.94863064921118,19.3625761403359]}"
0000000000000000012d,2,2,0,0,1,1,32.30729768,-80.60750157,,0.585790533,1_1_871,2,"{""type"":""Point"",""coordinates"":[-80.6074997166191,32.3072974483777]}"
000000000000000001b7,2,2,0,0,1,1,0.417104405,103.0305992,,0.74,1_2_193,0,"{""type"":""Point"",""coordinates"":[103.0305977013918,0.4171043125393274]}"
000000000000000001d7,2,2,0,0,1,1,-31.12274411,-50.96758986,,0.775180043,1_1_1053,0,"{""type"":""Point"",""coordinates"":[-50.96759192740219,-31.12274617173191]}"
00000000000000000232,2,2,0,0,1,1,20.32826344,-16.30160328,,0.867471223,1_1_44,2,"{""type"":""Point"",""coordinates"":[-16.30160392669271,20.328261359975407]}"
00000000000000000239,2,2,0,0,1,1,59.28370548,23.96987064,,0.874316218,1_1_555,0,"{""type"":""Point"",""coordinates"":[23.969870958191997,59.28370391455242]}"
000000000000000002b7,2,2,0,2,2,1,33.89282325,10.92184212,,0.353174038,1_1_124,2,"{""type"":""Point"",""coordinates"":[10.921841196943966,33.89282446905249]}"
000000000000000002ba,2,2,0,2,2,1,31.20686146,32.3870857,,0.548348497,1_1_132,2,"{""type"":""Point"",""coordinates"":[32.387084143527005,31.20686265400411]}"
000000000000000002f3,2,2,0,2,2,1,19.92402157,109.9790669,,0.004683154,1_1_397,2,"{""type"":""Point"",""coordinates"":[109.97906772264173,19.92402155397527]}"
0000000000000000030b,2,2,0,2,2,1,45.49456506,12.52982557,,0.310412976,1_1_566,2,"{""type"":""Point"",""coordinates"":[12.529824250523925,45.49456709912063]}"
0000000000000000031e,2,2,0,2,2,1,48.82282317,-3.011027839,,0.847665355,1_1_604,2,"{""type"":""Point"",""coordinates"":[-3.0110258227435436,48.82282228900842]}"
00000000000000000337,2,2,0,2,2,1,59.13997414,-154.2468974,,0.737814856,1_1_677,2,"{""type"":""Point"",""coordinates"":[-154.24689599004992,59.139973710296694]}"
00000000000000000341,2,2,0,2,2,1,54.07796844,138.7431231,,0.343914964,1_1_711,2,"{""type"":""Point"",""coordinates"":[138.74312334204186,54.07796652161652]}"
00000000000000000353,2,2,0,2,2,1,37.60735692,-122.114159,,0.332987931,1_1_823,2,"{""type"":""Point"",""coordinates"":[-122.11415897061147,37.60735820589715]}"
0000000000000000036c,2,2,0,2,2,1,9.004998464,-79.30943689,,0.044500218,1_1_966,2,"{""type"":""Point"",""coordinates"":[-79.30943756355678,9.004998508897081]}"
00000000000000000381,2,2,0,2,2,1,-40.29005243,-62.41661808,,0.855527856,1_1_1081,2,"{""type"":""Point"",""coordinates"":[-62.416619264591894,-40.290051499873364]}"
00000000000000000389,2,2,0,2,2,1,-15.88282632,46.29749778,,0.46,1_2_203,2,"{""type"":""Point"",""coordinates"":[46.297499589410414,-15.882827451258342]}"
00000000000000000425,2,2,0,2,2,1,37.22771361,126.1009157,,0.747225538,2_56801,2,"{""type"":""Point"",""coordinates"":[126.10091636766792,37.22771480130781]}"
00000000000000000426,2,2,0,2,2,1,35.70057764,126.5500742,,0.072274418,2_84505,2,"{""type"":""Point"",""coordinates"":[126.55007269857941,35.70057970892788]}"
00000000000000000427,2,2,0,2,2,1,34.71242994,126.1009157,,0.319999087,2_50724,2,"{""type"":""Point"",""coordinates"":[126.10091636766792,34.71242953818112]}"
0000000000000000042b,2,2,0,2,2,1,19.89022874,-16.28205504,,0.052270458,2_82232,2,"{""type"":""Point"",""coordinates"":[-16.2820552276744,19.890230486192262]}"
0000000000000000042c,2,2,0,2,2,1,11.26640118,-15.8328983,,0.048650364,2_77156,2,"{""type"":""Point"",""coordinates"":[-15.832898896762908,11.266400394444785]}"
0000000000000000042f,2,2,0,2,2,1,8.840950823,-13.22778309,,0.626537228,2_82626,2,"{""type"":""Point"",""coordinates"":[-13.227785042914542,8.840952640241861]}"
00000000000000000438,2,2,0,2,2,1,4.529036589,-7.119239202,,0.164874587,2_63908,0,"{""type"":""Point"",""coordinates"":[-7.119240214293765,4.5290375943681225]}"
0000000000000000043f,2,2,0,2,2,1,4.529036589,8.780940323,,0.766239816,2_61668,0,"{""type"":""Point"",""coordinates"":[8.780942058264584,4.5290375943681225]}"
00000000000000000440,2,2,0,2,2,1,4.529036589,8.870772749,,0.09938528,2_63548,2,"{""type"":""Point"",""coordinates"":[8.870770648986253,4.5290375943681225]}"
0000000000000000044a,2,2,0,2,2,1,42.25827827,19.29122998,,0.714497683,2_68867,0,"{""type"":""Point"",""coordinates"":[19.291230523480767,42.258276409359105]}"
0000000000000000044b,2,2,0,2,2,1,41.98878459,19.38106061,,0.855022611,2_50329,0,"{""type"":""Point"",""coordinates"":[19.381059114202433,41.988786178093044]}"
00000000000000000465,2,2,0,2,2,1,19.89022874,93.58190348,,0.34119132,2_75143,2,"{""type"":""Point"",""coordinates"":[93.58190526037369,19.89023048619226]}"
00000000000000000482,2,2,0,2,2,1,-20.53395967,34.83208339,,0.7167065,2_59915,2,"{""type"":""Point"",""coordinates"":[34.832085055849284,-20.53395969157086]}"
0000000000000000048b,2,2,0,2,2,1,-16.58137245,122.77715,,0.809897621,2_84205,0,"{""type"":""Point"",""coordinates"":[122.77715149254098,-16.581372385886958]}"
00000000000000000492,2,2,0,2,2,1,-14.96440405,129.4246831,,0.915644759,2_56492,2,"{""type"":""Point"",""coordinates"":[129.42468124279492,-14.964404243684305]}"
000000000000000004aa,2,2,0,2,2,1,34.71242994,126.011085,,0.28820942,2_80804,2,"{""type"":""Point"",""coordinates"":[126.01108331784523,34.71242953818112]}"
000000000000000004ae,2,2,0,2,2,1,-5.4422621,71.75284132,,0.473270689,2_51364,2,"{""type"":""Point"",""coordinates"":[71.75283979973895,-5.4422614901138395]}"
000000000000000004b0,2,2,0,2,2,1,-5.532094526,132.7484487,,0.013398702,2_51621,2,"{""type"":""Point"",""coordinates"":[132.74845057702294,-5.532094539936561]}"
000000000000000004bc,2,2,0,2,2,1,27.52590771,120.6211934,,0.224654931,2_55186,2,"{""type"":""Point"",""coordinates"":[120.6211939696041,27.52590594809191]}"
000000000000000004c8,2,2,0,2,2,1,24.47163576,118.3754052,,0.913205717,2_58876,2,"{""type"":""Point"",""coordinates"":[118.3754033968445,24.47163576333205]}"
000000000000000004ca,2,2,0,2,2,1,2.642574505,95.82769078,,0.241328955,2_59597,2,"{""type"":""Point"",""coordinates"":[95.82769137403221,2.6425747617983633]}"
000000000000000004cc,2,2,0,2,2,1,22.49534215,112.9855135,,0.864070604,2_60042,0,"{""type"":""Point"",""coordinates"":[112.9855140486034,22.49534434004062]}"
000000000000000004d5,2,2,0,2,2,1,5.607015821,95.37853314,,0.303328495,2_63500,2,"{""type"":""Point"",""coordinates"":[95.37853504312073,5.607016355836558]}"
000000000000000004e5,2,2,0,2,2,1,-6.789735017,109.0329263,,0.329863652,2_68387,0,"{""type"":""Point"",""coordinates"":[109.0329267429195,-6.789734941949382]}"
000000000000000004ec,2,2,0,2,2,1,34.89209299,126.1009157,,0.353785988,2_76821,2,"{""type"":""Point"",""coordinates"":[126.10091636766792,34.89209117872551]}"
000000000000000004f2,2,2,0,2,2,1,-4.633779248,122.4178239,,0.200851544,2_73457,2,"{""type"":""Point"",""coordinates"":[122.41782375235114,-4.633777419012515]}"
000000000000000004f8,2,2,0,2,2,1,-2.47782258,-42.9620188,,0.137116641,2_74850,2,"{""type"":""Point"",""coordinates"":[-42.96202065581604,-2.477824355176699]}"
000000000000000004f9,2,2,0,2,2,1,-11.37114294,130.8619866,,0.417404123,2_74950,2,"{""type"":""Point"",""coordinates"":[130.86198774445316,-11.371144678190227]}"
0000000000000000051c,2,2,0,2,2,1,28.51405452,129.6941768,,0.902340354,2_63599,2,"{""type"":""Point"",""coordinates"":[129.69417593316203,28.514056118838674]}"
0000000000000000054d,2,2,0,2,2,1,13.42235784,-16.01256135,,0.708046079,2_54121,2,"{""type"":""Point"",""coordinates"":[-16.012560537307294,13.422357917381651]}"
00000000000000000011,2,2,2,0,1,1,4.625711483,6.830016033,,0.287629177,1_1_93,2,"{""type"":""Point"",""coordinates"":[6.83001400176516,4.625710905206831]}"
0000000000000000001c,2,2,2,0,1,1,56.88071121,-158.6890664,,0.293834883,1_1_679,2,"{""type"":""Point"",""coordinates"":[-158.68906583679586,56.880712193254645]}"
00000000000000000033,2,2,2,0,1,1,55.21433727,-82.92066341,,0.325253473,1_1_638,2,"{""type"":""Point"",""coordinates"":[-82.9206628471952,55.214337211379814]}"
00000000000000000036,2,2,2,0,1,1,20.31029624,106.42623,,0.32808778,1_1_396,0,"{""type"":""Point"",""coordinates"":[106.42622990819714,20.310295641831072]}"
00000000000000000043,2,2,2,0,1,1,10.46026921,-14.62175281,,0.347536176,1_1_60,2,"{""type"":""Point"",""coordinates"":[-14.621753541434368,10.460270728699678]}"
00000000000000000046,2,2,2,0,1,1,33.70866951,10.33344472,,0.34907502,1_1_101,0,"{""type"":""Point"",""coordinates"":[10.333444976537567,33.708668054646246]}"
00000000000000000061,2,2,2,0,1,1,4.24392749,-77.44094111,,0.377624971,1_1_957,0,"{""type"":""Point"",""coordinates"":[-77.44094044913136,4.243927132111847]}"
0000000000000000006a,2,2,2,0,1,1,-12.43329565,40.57972014,,0.386682671,1_1_189,0,"{""type"":""Point"",""coordinates"":[40.57971916340626,-12.43329363091893]}"
0000000000000000006f,2,2,2,0,1,1,59.8137115,-163.2884398,,0.397992222,1_1_696,2,"{""type"":""Point"",""coordinates"":[-163.28844129118104,59.813712665764996]}"
00000000000000000081,2,2,2,0,1,1,-25.88107536,114.0214857,,0.414529659,1_1_280,2,"{""type"":""Point"",""coordinates"":[114.02148361904733,-25.88107734250733]}"
0000000000000000009f,2,2,2,0,1,1,51.899553,-79.60138846,,0.439717692,1_1_635,0,"{""type"":""Point"",""coordinates"":[-79.60138828682905,51.89955296577448]}"
000000000000000000a4,2,2,2,0,1,1,16.04329957,40.11259619,,0.443256739,1_1_160,0,"{""type"":""Point"",""coordinates"":[40.112597114350436,16.04330157996975]}"
000000000000000000af,2,2,2,0,1,1,-40.68081957,-62.3941602,,0.452921661,1_1_1083,0,"{""type"":""Point"",""coordinates"":[-62.394158772585705,-40.68082036159104]}"
000000000000000000b7,2,2,2,0,1,1,-0.930368513,42.05744967,,0.459422045,1_1_175,2,"{""type"":""Point"",""coordinates"":[42.057451875215065,-0.9303691392962152]}"
000000000000000000ca,2,2,2,0,1,1,58.55606921,-157.3685421,,0.482799968,1_1_685,2,"{""type"":""Point"",""coordinates"":[-157.36854319172738,58.55606780465113]}"
000000000000000000e6,2,2,2,0,1,1,15.64354837,39.95988349,,0.518397661,1_1_170,2,"{""type"":""Point"",""coordinates"":[39.95988182147202,15.643547629629378]}"
000000000000000000ef,2,2,2,0,1,1,58.77615735,-93.34112153,,0.526885775,1_1_654,2,"{""type"":""Point"",""coordinates"":[-93.34112272168971,58.776155655346045]}"
000000000000000000fd,2,2,2,0,1,1,4.742492469,8.375117413,,0.541667089,1_1_90,0,"{""type"":""Point"",""coordinates"":[8.375119271390476,4.742490302695524]}"
000000000000000000ff,2,2,2,0,1,1,23.52626583,-97.76532338,,0.543948971,1_1_844,2,"{""type"":""Point"",""coordinates"":[-97.76532239119028,23.52626620809204]}"
0000000000000000011d,2,2,2,0,1,1,31.8087327,121.8997107,,0.573452303,1_1_429,2,"{""type"":""Point"",""coordinates"":[121.89971188274916,31.808734277794024]}"
0000000000000000012e,2,2,2,0,1,1,53.73211616,-6.271913197,,0.585886346,1_1_610,2,"{""type"":""Point"",""coordinates"":[-6.271912913915873,53.73211418481019]}"
00000000000000000149,2,2,2,0,1,1,52.77541129,-81.13750758,,0.615533709,1_1_628,2,"{""type"":""Point"",""coordinates"":[-81.13750846783168,52.775409594692334]}"
00000000000000000161,2,2,2,0,1,1,-16.63291957,11.81117335,,0.649984676,1_1_207,0,"{""type"":""Point"",""coordinates"":[11.81117322924532,-16.63291959406479]}"
00000000000000000179,2,2,2,0,1,1,-2.533860386,133.0118707,,0.672317831,1_1_356,0,"{""type"":""Point"",""coordinates"":[133.01187197175526,-2.533861878115353]}"
0000000000000000019b,2,2,2,0,1,1,-11.47658898,-37.38955353,,0.713064792,1_1_9,0,"{""type"":""Point"",""coordinates"":[-37.38955341494158,-11.476589040801064]}"
000000000000000001a5,2,2,2,0,1,1,56.79986284,-158.6755908,,0.724657912,1_1_682,0,"{""type"":""Point"",""coordinates"":[-158.67559043341237,56.79986423205462]}"
000000000000000001a7,2,2,2,0,1,1,-2.008345948,41.13667651,,0.726368574,1_1_174,2,"{""type"":""Point"",""coordinates"":[41.13667872138587,-2.008347900764649]}"
000000000000000001ab,2,2,2,0,1,1,26.71977665,55.18183588,,0.730966384,1_1_493,2,"{""type"":""Point"",""coordinates"":[55.181834823801246,26.71977628234681]}"
000000000000000001ae,2,2,2,0,1,1,15.87261966,42.80754292,,0.732130707,1_1_156,0,"{""type"":""Point"",""coordinates"":[42.80754401802151,15.872620568947]}"
000000000000000001d9,2,2,2,0,1,1,19.21884318,37.33680288,,0.776061692,1_1_151,0,"{""type"":""Point"",""coordinates"":[37.33680224947932,19.218841476979126]}"
000000000000000001de,2,2,2,0,1,1,-25.38251038,113.8822468,,0.780480439,1_1_283,2,"{""type"":""Point"",""coordinates"":[113.88224818865346,-25.3825097128226]}"
000000000000000001e0,2,2,2,0,1,1,34.59350916,-77.2343277,,0.783671737,1_1_888,0,"{""type"":""Point"",""coordinates"":[-77.23432800181995,34.59350977218677]}"
000000000000000001e5,2,2,2,0,1,1,55.21433727,-83.15422538,,0.788069146,1_1_639,2,"{""type"":""Point"",""coordinates"":[-83.15422610127364,55.214337211379814]}"
000000000000000001f9,2,2,2,0,1,1,46.51864538,143.3155478,,0.814376869,1_1_721,2,"{""type"":""Point"",""coordinates"":[143.31554798966002,46.518644247055015]}"
00000000000000000215,2,2,2,0,1,1,53.49855419,6.996203461,,0.838521493,1_1_580,0,"{""type"":""Point"",""coordinates"":[6.996204698027087,53.4985553898328]}"
00000000000000000219,2,2,2,0,1,1,51.72887309,4.040747094,,0.84266317,1_1_585,2,"{""type"":""Point"",""coordinates"":[4.040748192611585,51.72887195475174]}"
0000000000000000021c,2,2,2,0,1,1,24.11466144,68.80478618,,0.844496034,1_1_448,0,"{""type"":""Point"",""coordinates"":[68.80478540207217,24.11466242849844]}"
0000000000000000021e,2,2,2,0,1,1,-10.5782746,-36.59454451,,0.845634496,1_1_8,2,"{""type"":""Point"",""coordinates"":[-36.59454474722377,-10.57827637897807]}"
00000000000000000222,2,2,2,0,1,1,48.87223141,-1.793811536,,0.848738445,1_1_601,0,"{""type"":""Point"",""coordinates"":[-1.793811630881261,48.87223358778165]}"
0000000000000000022d,2,2,2,0,1,1,33.78053473,10.24810477,,0.858113176,1_1_102,0,"{""type"":""Point"",""coordinates"":[10.248106700576722,33.78053538632463]}"
00000000000000000237,2,2,2,0,1,1,55.25925214,-83.01049583,,0.872484088,1_1_637,2,"{""type"":""Point"",""coordinates"":[-83.01049589701792,55.25925373629118]}"
00000000000000000240,2,2,2,0,1,1,-15.37078661,136.1425003,,0.879372675,1_1_770,2,"{""type"":""Point"",""coordinates"":[136.14249980295432,-15.370784418190096]}"
00000000000000000241,2,2,2,0,1,1,28.63767977,48.35913044,,0.87938819,1_1_512,2,"{""type"":""Point"",""coordinates"":[48.359129288662686,28.637680236444414]}"
0000000000000000025c,2,2,2,0,1,1,-3.760061639,115.6204869,,0.91,1_2_200,2,"{""type"":""Point"",""coordinates"":[115.62048604310564,-3.7600611586003283]}"
00000000000000000260,2,2,2,0,1,1,26.36943369,-14.22200341,,0.91344143,1_1_24,0,"{""type"":""Point"",""coordinates"":[-14.222004050195048,26.36943363077967]}"
00000000000000000287,2,2,2,0,1,1,56.87622054,-89.02022505,,0.961987214,1_1_644,2,"{""type"":""Point"",""coordinates"":[-89.02022704629434,56.87622187849383]}"
00000000000000000297,2,2,2,0,1,1,2.11492028,-78.67163304,,0.984824738,1_1_951,0,"{""type"":""Point"",""coordinates"":[-78.67163450347822,2.1149204159420063]}"
0000000000000000029e,2,2,2,0,1,1,12.50842895,43.26568372,,0.993630773,1_1_165,2,"{""type"":""Point"",""coordinates"":[43.2656854375557,12.508429483669492]}"
000000000000000002a6,2,2,2,0,1,1,14.96082966,40.40454955,,0.997693441,1_1_163,2,"{""type"":""Point"",""coordinates"":[40.404547837622694,14.960828044639438]}"
000000000000000002a7,2,2,2,2,2,1,-8.570539055,-35.00452737,,0.495316716,1_1_13,2,"{""type"":""Point"",""coordinates"":[-35.004527411788146,-8.57053937505774]}"
000000000000000002a8,2,2,2,2,2,1,34.85851217,-6.267420723,,0.437611534,1_1_27,2,"{""type"":""Point"",""coordinates"":[-6.2674225991550525,34.85851414779305]}"
000000000000000002a9,2,2,2,2,2,1,38.67186142,-9.029741101,,0.796882526,1_1_30,2,"{""type"":""Point"",""coordinates"":[-9.029742060642652,38.67186156398207]}"
000000000000000002aa,2,2,2,2,2,1,38.53711323,-8.787195078,,0.624291421,1_1_31,2,"{""type"":""Point"",""coordinates"":[-8.787193717941516,38.53711198924798]}"
000000000000000002ab,2,2,2,2,2,1,44.67260748,-1.097617195,,0.245149781,1_1_36,2,"{""type"":""Point"",""coordinates"":[-1.0976166425078098,44.672607624635795]}"
000000000000000002ac,2,2,2,2,2,1,20.62021591,-16.46329913,,0.054031167,1_1_45,2,"{""type"":""Point"",""coordinates"":[-16.463299849092767,20.620216542348718]}"
000000000000000002ad,2,2,2,2,2,1,11.50680651,-15.87041105,,0.387688056,1_1_56,2,"{""type"":""Point"",""coordinates"":[-15.870408854824495,11.506808368640264]}"
000000000000000002ae,2,2,2,2,2,1,10.84654568,-14.81489149,,0.934642496,1_1_59,2,"{""type"":""Point"",""coordinates"":[-14.814890585362265,10.84654481655548]}"
000000000000000002af,2,2,2,2,2,1,10.45577854,-14.6037874,,0.904799585,1_1_61,2,"{""type"":""Point"",""coordinates"":[-14.603787823290029,10.455780413938857]}"
000000000000000002b0,2,2,2,2,2,1,7.814731619,-12.86105486,,0.324406346,1_1_66,2,"{""type"":""Point"",""coordinates"":[-12.861055194975991,7.814730664700771]}"
000000000000000002b2,2,2,2,2,2,1,9.849415724,-13.83123626,,0.490090822,1_1_71,2,"{""type"":""Point"",""coordinates"":[-13.831235188477372,9.849414016287072]}"
000000000000000002b3,2,2,2,2,2,1,5.824962379,5.019910747,,0.437548755,1_1_81,2,"{""type"":""Point"",""coordinates"":[5.019908815634605,5.824963838025831]}"
000000000000000002b4,2,2,2,2,2,1,4.562829413,7.220783179,,0.10957535,1_1_91,2,"{""type"":""Point"",""coordinates"":[7.220782863482834,4.562828662151137]}"
000000000000000002b5,2,2,2,2,2,1,33.66375375,10.57599074,,0.851623688,1_1_99,2,"{""type"":""Point"",""coordinates"":[10.57598886013765,33.66375152973488]}"
000000000000000002b9,2,2,2,2,2,1,31.20686146,32.3870857,,0.671917547,1_1_131,2,"{""type"":""Point"",""coordinates"":[32.387084143527005,31.20686265400411]}"
000000000000000002bb,2,2,2,2,2,1,25.43069333,36.97298429,,0.856253164,1_1_139,2,"{""type"":""Point"",""coordinates"":[36.97298419452868,25.430694758806133]}"
000000000000000002bc,2,2,2,2,2,1,25.54747431,36.82476227,,0.820294587,1_1_142,2,"{""type"":""Point"",""coordinates"":[36.82476367551212,25.54747415629483]}"
000000000000000002bf,2,2,2,2,2,1,16.29033537,42.49313258,,0.52389851,1_1_157,2,"{""type"":""Point"",""coordinates"":[42.49313280274305,16.29033577833065]}"
000000000000000002c0,2,2,2,2,2,1,-0.858502392,42.15626345,,0.035831569,1_1_177,2,"{""type"":""Point"",""coordinates"":[42.156265554559425,-0.8585018076178281]}"
000000000000000002c1,2,2,2,2,2,1,-5.93847529,39.36699451,,0.911638664,1_1_179,2,"{""type"":""Point"",""coordinates"":[39.3669952863048,-5.93847471444235]}"
000000000000000002c2,2,2,2,2,2,1,-5.013211452,39.15589042,,0.822738427,1_1_182,2,"{""type"":""Point"",""coordinates"":[39.155892524232556,-5.013211245852331]}"
000000000000000002c3,2,2,2,2,2,1,-11.03192292,40.56624541,,0.775654777,1_1_185,2,"{""type"":""Point"",""coordinates"":[40.56624376002274,-11.031923024650384]}"
000000000000000002c4,2,2,2,2,2,1,-11.15319638,40.49887266,,0.270342674,1_1_186,2,"{""type"":""Point"",""coordinates"":[40.49887120220623,-11.153197196000955]}"
000000000000000002c5,2,2,2,2,2,1,-12.45126106,40.59319576,,0.076245669,1_1_188,2,"{""type"":""Point"",""coordinates"":[40.593194566789776,-12.45125934906326]}"
000000000000000002c6,2,2,2,2,2,1,-12.57253452,40.58421261,,0.115647374,1_1_190,2,"{""type"":""Point"",""coordinates"":[40.58421393726813,-12.57253352041383]}"
000000000000000002c8,2,2,2,2,2,1,-22.01382719,35.33805049,,0.688355065,1_1_213,2,"{""type"":""Point"",""coordinates"":[35.33805033418168,-22.013828312784266]}"
000000000000000002c9,2,2,2,2,2,1,-20.41931847,34.69575596,,0.879751286,1_1_216,2,"{""type"":""Point"",""coordinates"":[34.695756959342276,-20.41932066258783]}"
